date,state,category,commodity,pricetype,currency,year,price,CPI,month,msp_year,Year,MSP_Wheat,year_month,Date,Diesel Price,Wheat Price (Indian Rupee per Metric Ton),Diesel ROC,Wheat ROC,Diesel / Wheat Price Ratio,date_x,Rainfall,ANNUAL,JF,MAM,JJAS,OND,index,0
2021-12-15,punjab,cereals and tubers,Wheat,Retail,INR,2021,21.0,5.13,dec,2021,2021-22,2015,2021-12,2021-12-01,170.04,28463.96,-0.0452,0.0071,0.006,2021-12-15,,,,,,,,
2021-12-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2021,26.845999999999997,5.13,dec,2021,2021-22,2015,2021-12,2021-12-01,170.04,28463.96,-0.0452,0.0071,0.006,2021-12-15,,,,,,,,
2021-12-15,sikkim,cereals and tubers,Wheat,Retail,INR,2021,25.0,5.13,dec,2021,2021-22,2015,2021-12,2021-12-01,170.04,28463.96,-0.0452,0.0071,0.006,2021-12-15,,,,,,,,
2021-12-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2021,36.87888888888889,5.13,dec,2021,2021-22,2015,2021-12,2021-12-01,170.04,28463.96,-0.0452,0.0071,0.006,2021-12-15,,,,,,,,
2021-12-15,telangana,cereals and tubers,Wheat,Retail,INR,2021,29.71,5.13,dec,2021,2021-22,2015,2021-12,2021-12-01,170.04,28463.96,-0.0452,0.0071,0.006,2021-12-15,,,,,,,,
2021-12-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2021,22.930909090909093,5.13,dec,2021,2021-22,2015,2021-12,2021-12-01,170.04,28463.96,-0.0452,0.0071,0.006,2021-12-15,,,,,,,,
2021-12-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2021,21.6725,5.13,dec,2021,2021-22,2015,2021-12,2021-12-01,170.04,28463.96,-0.0452,0.0071,0.006,2021-12-15,,,,,,,,
2021-12-15,west bengal,cereals and tubers,Wheat,Retail,INR,2021,25.179999999999996,5.13,dec,2021,2021-22,2015,2021-12,2021-12-01,170.04,28463.96,-0.0452,0.0071,0.006,2021-12-15,,,,,,,,
2022-01-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2022,41.0,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,35.63,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,assam,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,20.756428571428575,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,chandigarh,cereals and tubers,Wheat,Retail,INR,2022,19.23,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,27.236666666666668,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,goa,cereals and tubers,Wheat,Retail,INR,2022,37.4,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,28.2825,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,21.8475,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,25.5175,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,32.812222222222225,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,37.674,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,22.61,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,32.45666666666667,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,32.0,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,35.0,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,33.64,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,puducherry,cereals and tubers,Wheat,Retail,INR,2022,30.0,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,23.355,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2022,27.396666666666665,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,sikkim,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2022,38.29333333333333,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,telangana,cereals and tubers,Wheat,Retail,INR,2022,29.673333333333332,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2022,22.1625,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2022,21.75,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-01-15,west bengal,cereals and tubers,Wheat,Retail,INR,2022,23.983333333333334,6.7,jan,2021,2021-22,2015,2022-01,2022-01-01,194.76,27861.55,0.1454,-0.0212,0.007,2022-01-15,,,,,,,,
2022-02-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,37.025,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,assam,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,21.240625,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,chandigarh,cereals and tubers,Wheat,Retail,INR,2022,20.0,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,27.005,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,goa,cereals and tubers,Wheat,Retail,INR,2022,38.26,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,28.63625,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,22.064999999999998,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2022,26.04,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,26.085,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,33.98,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,36.462500000000006,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,23.538888888888888,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,33.957499999999996,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,31.333333333333332,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,mizoram,cereals and tubers,Wheat,Retail,INR,2022,40.0,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,34.91,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,33.257999999999996,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,puducherry,cereals and tubers,Wheat,Retail,INR,2022,30.73,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,22.0,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2022,27.554999999999996,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,sikkim,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2022,36.92,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,telangana,cereals and tubers,Wheat,Retail,INR,2022,33.03333333333333,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2022,23.05333333333333,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2022,21.156666666666666,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-02-15,west bengal,cereals and tubers,Wheat,Retail,INR,2022,24.0,6.7,feb,2021,2021-22,2015,2022-02,2022-02-01,215.49,29300.08,0.1065,0.0516,0.0074,2022-02-15,,,,,,,,
2022-03-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,33.92333333333333,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,assam,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,22.51125,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,chandigarh,cereals and tubers,Wheat,Retail,INR,2022,20.74,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,27.333333333333332,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,delhi,cereals and tubers,Wheat,Retail,INR,2022,23.33,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,goa,cereals and tubers,Wheat,Retail,INR,2022,38.18,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,28.335714285714285,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,22.03333333333333,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2022,26.0,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,26.005,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,34.679,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,37.735,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,23.45285714285714,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,33.778,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,31.333333333333332,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,mizoram,cereals and tubers,Wheat,Retail,INR,2022,40.0,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,35.0,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,33.57142857142857,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,puducherry,cereals and tubers,Wheat,Retail,INR,2022,36.37,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,21.0,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2022,27.89428571428571,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,sikkim,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2022,37.948750000000004,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,telangana,cereals and tubers,Wheat,Retail,INR,2022,34.0075,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2022,22.956666666666667,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2022,22.814999999999998,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-03-15,west bengal,cereals and tubers,Wheat,Retail,INR,2022,25.896666666666665,6.7,mar,2022,2022-23,2125,2022-03,2022-03-01,288.2,37077.69,0.3374,0.2654,0.0078,2022-03-15,,,,,,,,
2022-04-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2022,41.06,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,34.82666666666667,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,22.357142857142858,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,chandigarh,cereals and tubers,Wheat,Retail,INR,2022,21.13,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,28.2975,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,goa,cereals and tubers,Wheat,Retail,INR,2022,38.0,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,28.67,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,23.2025,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2022,26.8,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,26.5375,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,35.398888888888884,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,38.418,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,25.195555555555554,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,34.558,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,32.5,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,mizoram,cereals and tubers,Wheat,Retail,INR,2022,40.0,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,38.61,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,33.614285714285714,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,puducherry,cereals and tubers,Wheat,Retail,INR,2022,38.0,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,21.0,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2022,27.77,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,sikkim,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2022,38.152857142857144,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,telangana,cereals and tubers,Wheat,Retail,INR,2022,34.36666666666667,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2022,23.605,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2022,24.540000000000003,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-04-15,west bengal,cereals and tubers,Wheat,Retail,INR,2022,23.25,6.7,apr,2022,2022-23,2125,2022-04,2022-04-01,307.93,37731.3,0.0684,0.0176,0.0082,2022-04-15,,,,,,,,
2022-05-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2022,40.52,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,34.25,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,assam,cereals and tubers,Wheat,Retail,INR,2022,28.0,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,22.954666666666665,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,31.36,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,delhi,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,goa,cereals and tubers,Wheat,Retail,INR,2022,38.0,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,29.50714285714286,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,23.6925,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
